6.900000000000000000e+01	4.672201754532858894e-03	3.502569373072970116e+00	7.500000000000002665e+00	1.650000000000000355e+01
8.800000000000000000e+01	1.929602648015342871e-03	4.639896373056994427e+00	5.999999999999995559e+00	1.500000000000001066e+01
1.270000000000000000e+02	7.736935617261370612e-04	3.426966292134831615e+00	1.000000000000000000e+01	2.549999999999999289e+01
2.950000000000000000e+02	2.211335923232051609e-03	2.946906740535549574e+00	1.250000000000001066e+01	2.650000000000001066e+01
5.300000000000000000e+02	3.380842851990802049e-08	1.190933333333333266e+01	3.499999999999994227e+00	4.449999999999997868e+01
1.683000000000000000e+03	2.957902503439099537e-03	6.588972431077694480e+00	3.999999999999998668e+00	1.100000000000000355e+01
1.719000000000000000e+03	4.185178892544181260e-03	6.088888888888888573e+00	3.999999999999998668e+00	9.499999999999996447e+00
2.339000000000000000e+03	1.441974250011835400e-03	7.272727272727272485e+00	3.999999999999998668e+00	1.250000000000001066e+01
2.985000000000000000e+03	1.346172777458084970e-03	8.338235294117646745e+00	2.499999999999998668e+00	1.450000000000000355e+01
3.004000000000000000e+03	6.107326962192861138e-04	6.845360824742267702e+00	3.499999999999994227e+00	1.650000000000000355e+01
3.937000000000000000e+03	3.201729067682446366e-08	3.815726577437858591e+00	1.600000000000000000e+01	9.350000000000001421e+01
4.110000000000000000e+03	3.402924510315330454e-04	3.516328331862312417e+00	1.149999999999999112e+01	3.249999999999998579e+01
4.758000000000000000e+03	4.133310862869005195e-07	1.543801210502326660e+00	3.544999999999998863e+02	2.455000000000000000e+02
4.762000000000000000e+03	1.603242926375448902e-13	2.061498122427371182e+00	2.275000000000003126e+02	2.130000000000001705e+02
4.764000000000000000e+03	2.225732977221297487e-18	2.408054330359799877e+00	1.944999999999999432e+02	2.194999999999999147e+02
4.783000000000000000e+03	3.837104054864635830e-19	1.831131350678394609e+00	5.154999999999998863e+02	4.325000000000000000e+02
4.800000000000000000e+03	2.983349023700144868e-03	1.308263162371353205e+00	3.129999999999998863e+02	2.145000000000000568e+02
4.812000000000000000e+03	2.704212827681699240e-06	1.542889178934694794e+00	2.660000000000002842e+02	2.300000000000000853e+02
4.816000000000000000e+03	1.114723427393870755e-04	1.402246511530435891e+00	3.099999999999996589e+02	2.420000000000000000e+02
4.823000000000000000e+03	4.939338099114179561e-09	1.545492034591551489e+00	4.010000000000000568e+02	3.615000000000006253e+02
4.825000000000000000e+03	2.099108339547834797e-05	1.417092944730762305e+00	3.404999999999997158e+02	2.915000000000001137e+02
4.842000000000000000e+03	1.335362034989209378e-04	1.461659168511784346e+00	2.149999999999996305e+02	2.095000000000000000e+02
4.843000000000000000e+03	6.481284775088937394e-05	1.382753715490841362e+00	3.290000000000001137e+02	3.060000000000005684e+02
4.849000000000000000e+03	1.177245880989240105e-04	1.406384295170487464e+00	2.910000000000005684e+02	2.544999999999998579e+02
4.859000000000000000e+03	1.866247313912383198e-03	1.361593123059557042e+00	2.319999999999998579e+02	1.990000000000000284e+02
4.872000000000000000e+03	8.145935521681660742e-04	1.368227430261249600e+00	2.889999999999998863e+02	2.090000000000003695e+02
4.887000000000000000e+03	2.460876816126697505e-10	1.560093719295593706e+00	5.055000000000000000e+02	3.885000000000001137e+02
4.899000000000000000e+03	3.959665694275132084e-04	1.385654140898997078e+00	2.840000000000000000e+02	2.174999999999997158e+02
4.904000000000000000e+03	1.474747879930136911e-09	1.622733530240262567e+00	3.439999999999998295e+02	3.195000000000000568e+02
4.912000000000000000e+03	5.946255445296811816e-09	1.597953461564808331e+00	3.315000000000001705e+02	3.185000000000005684e+02
4.918000000000000000e+03	1.183678244759868724e-04	1.345268516630075295e+00	3.694999999999999432e+02	3.410000000000001705e+02
4.925000000000000000e+03	1.127383805000225256e-04	1.359229815334318969e+00	3.390000000000000000e+02	3.219999999999998295e+02
